"policy_id","industry","vehicle_type","territory","fleet_size","years_in_business","driver_age","driver_age_band","exposure","claims","total_loss","severity","pure_premium","freq_lambda","sev_mu","pred_freq","pred_sev","pred_pure_premium"
942,"Retail","Cargo_Van","Suburban",27,21,21,"21–30",0.836928003933281,0,0,NA,0,0.0979205764601938,7000,0.100585110166861,6743.35006285426,678.280608965902
943,"Logistics","Box_Truck","Urban",29,12,55,"51–60",0.808375342865475,1,10332.4483933745,10332.4483933745,12781.746109114,0.282818197454915,18900,0.279586421332994,20774.8626934544,5808.36951414724
944,"Logistics","Cargo_Van","Urban",23,9,24,"21–30",0.574215376749635,0,0,NA,0,0.136261308902688,12600,0.15463838120099,13062.3270270121,2019.93710617509
945,"Construction","Box_Truck","Rural",25,10,35,"31–40",0.596198401646689,0,0,NA,0,0.0873490278252563,11760,0.0892546019148312,10696.0616646446,954.672725934343
946,"Construction","Box_Truck","Urban",45,27,47,"41–50",0.647023620083928,1,6732.71187451417,6732.71187451417,10405.6662933586,0.238460555181932,17640,0.229029030792303,14749.1873636376,3377.99208686801
947,"Logistics","Box_Truck","Urban",23,37,67,"61–70",0.841862584813498,0,0,NA,0,0.27968358792674,18900,0.263766753733603,20667.0084584372,5451.2697304669
948,"Logistics","Cargo_Van","Suburban",28,19,56,"51–60",0.888737355591729,1,14747.3908392889,14747.3908392889,16593.6434948996,0.146819411143754,10500,0.129286498205986,11189.9607048665,1446.71083459477
949,"Logistics","Box_Truck","Urban",26,23,64,"61–70",0.903232787386514,0,0,NA,0,0.308038509810297,18900,0.302500139980731,20460.1475609458,6189.19750121251
950,"Logistics","Light_Truck","Suburban",44,3,69,"61–70",0.840254437876865,1,18156.89896762,18156.89896762,21608.8105568338,0.14186855929113,9450,0.135497879353633,10270.3192332807,1391.60647639436
951,"Retail","Delivery_Truck","Suburban",17,26,48,"41–50",0.508146257605404,0,0,NA,0,0.0706831444329117,9100,0.0559180191768426,7441.77494585291,416.12931413195
952,"Construction","Cargo_Van","Urban",13,29,53,"51–60",0.707038103835657,0,0,NA,0,0.142008603155392,11760,0.148398929971163,12093.1050671795,1794.60385199829
953,"Healthcare","Light_Truck","Urban",16,19,58,"51–60",0.514451804454438,0,0,NA,0,0.0662562478956871,8316,0.0701894987530338,10186.7054748877,714.999751227151
954,"Construction","Cargo_Van","Suburban",38,3,66,"61–70",0.653770036296919,1,12737.1390768332,12737.1390768332,19482.5984209659,0.108787334039807,9800,0.108023424948504,9309.88672741747,1005.68585017825
955,"Logistics","Cargo_Van","Rural",14,35,21,"21–30",0.817222311277874,1,5382.688511794,5382.688511794,6586.56578205409,0.0832912979654409,8400,0.084119367639437,8622.52159755115,725.321064243391
956,"Healthcare","Cargo_Van","Suburban",25,5,25,"21–30",0.820913058589213,0,0,NA,0,0.0849645015639835,7700,0.0889583248860046,8080.08390967868,718.790729543375
957,"Retail","Light_Truck","Urban",27,18,63,"61–70",0.590213756309822,0,0,NA,0,0.0932242628091364,7560,0.102857360360184,8188.7817834334,842.276478809518
958,"Construction","Light_Truck","Rural",24,20,22,"21–30",0.896500073489733,0,0,NA,0,0.0837026258614424,7056,0.0939409808923342,7014.51154807852,658.950095307102
959,"Logistics","Light_Truck","Urban",44,19,61,"61–70",0.597328450414352,0,0,NA,0,0.151279403351939,11340,0.153222717918532,12836.3511233338,1966.8206072738
960,"Logistics","Delivery_Truck","Rural",29,10,38,"31–40",0.674608381465077,0,0,NA,0,0.102274678280394,10920,0.0857126677588983,10410.4557863732,892.307938036107
961,"Retail","Light_Truck","Urban",34,26,30,"21–30",0.691860548220575,0,0,NA,0,0.115817455772124,7560,0.132493822954534,7969.05958669156,1055.85116999324
962,"Logistics","Box_Truck","Suburban",3,6,23,"21–30",0.746880761231296,0,0,NA,0,0.136141425157241,15750,0.14568680426047,16005.0784230657,2331.72872739465
963,"Retail","Light_Truck","Suburban",27,25,44,"41–50",0.56922872341238,0,0,NA,0,0.0599397845753236,6300,0.0554390439028718,5573.7261384998,309.002048094875
964,"Construction","Light_Truck","Urban",35,15,49,"41–50",0.988667045370676,0,0,NA,0,0.216888833078192,10584,0.228269581215531,9296.02116466587,2121.99885822899
965,"Healthcare","Box_Truck","Urban",48,37,68,"61–70",0.601167110842653,0,0,NA,0,0.156796405849981,13860,0.146335831744436,15728.8559226366,2301.69521382742
966,"Retail","Delivery_Truck","Urban",46,9,34,"31–40",0.720365240937099,0,0,NA,0,0.191040861896519,10920,0.176350636545745,10142.0333613207,1788.5540391371
967,"Retail","Cargo_Van","Urban",44,38,44,"41–50",0.807287105824798,0,0,NA,0,0.162264708270785,8400,0.153581278431612,7240.78382214176,1112.04883625147
968,"Construction","Box_Truck","Urban",28,6,57,"51–60",0.894673669245094,0,0,NA,0,0.288210175810615,17640,0.30821025205078,17876.1109379777,5509.60065788181
969,"Professional","Cargo_Van","Urban",21,19,36,"31–40",0.718782248557545,0,0,NA,0,0.0837740710693819,7560,0.100914000496004,7420.51587219525,748.833942407319
970,"Retail","Delivery_Truck","Suburban",39,31,51,"51–60",0.808860652381554,0,0,NA,0,0.135645931404387,9100,0.103118474340884,9048.07223962316,933.023405076044
971,"Professional","Cargo_Van","Rural",17,26,24,"21–30",0.678084976971149,0,0,NA,0,0.0355519953425974,5040,0.0435742043496965,4970.85393347051,216.601005089537
972,"Construction","Light_Truck","Urban",26,12,24,"21–30",0.969807175686583,0,0,NA,0,0.197433344826275,10584,0.238963508988844,10776.45656807,2575.17987597187
973,"Professional","Delivery_Truck","Urban",18,34,65,"61–70",0.55084210052155,0,0,NA,0,0.0812051424588869,9828,0.0813088833928994,10094.25218997,820.75237425279
974,"Logistics","Light_Truck","Urban",39,5,32,"31–40",0.790589525364339,0,0,NA,0,0.19275363217908,11340,0.203545695733919,12018.172304421,2446.24724315348
975,"Logistics","Delivery_Truck","Urban",46,14,35,"31–40",0.65124449855648,0,0,NA,0,0.24179405742405,16380,0.206680174411552,16033.794040824,3313.86734883639
976,"Retail","Delivery_Truck","Urban",44,10,58,"51–60",0.505126621923409,0,0,NA,0,0.131989586308587,10920,0.119797815489121,11023.2645604154,1320.5630138964
977,"Healthcare","Light_Truck","Suburban",9,38,61,"61–70",0.926994207547978,0,0,NA,0,0.0743356655032723,6930,0.0692045582784716,8163.25523859827,564.934472901613
978,"Construction","Light_Truck","Urban",13,33,39,"31–40",0.683157018735074,0,0,NA,0,0.123490878491646,10584,0.132362260261659,10662.5653977013,1411.32125622751
979,"Logistics","Light_Truck","Suburban",4,5,56,"51–60",0.816334242583252,0,0,NA,0,0.0966866276915604,9450,0.0976551546436162,10674.5694434793,1042.42672975699
980,"Logistics","Cargo_Van","Suburban",24,36,61,"61–70",0.563296118983999,1,9605.30593693163,9605.30593693163,17051.965410762,0.0899020605898462,10500,0.0772615250481553,11066.9597091263,855.050184773585
981,"Retail","Light_Truck","Urban",34,33,25,"21–30",0.977113753906451,0,0,NA,0,0.16356884240394,7560,0.182812144542912,8005.06215585502,1463.42257991116
982,"Professional","Cargo_Van","Urban",49,25,46,"41–50",0.884748999495059,0,0,NA,0,0.129129116476304,7560,0.142254701423858,6556.5323530456,932.69755225837
983,"Healthcare","Light_Truck","Urban",32,29,44,"41–50",0.505118076922372,0,0,NA,0,0.0748736525422032,8316,0.0729629625780269,8348.4089417794,609.124649205116
984,"Retail","Cargo_Van","Urban",42,18,66,"61–70",0.845744118094444,0,0,NA,0,0.1674573353827,8400,0.176812789495645,8533.8103259722,1508.88680876189
985,"Healthcare","Cargo_Van","Suburban",25,35,44,"41–50",0.763631024281494,0,0,NA,0,0.0790358110131347,7700,0.0667364758570862,7114.56953283679,474.801297861724
986,"Professional","Light_Truck","Rural",4,7,39,"31–40",0.882506041089073,0,0,NA,0,0.0365834054273064,4536,0.0469448362547212,4575.50065156959,214.796128871304
987,"Construction","Box_Truck","Rural",34,17,25,"21–30",0.770718589774333,0,0,NA,0,0.12175503993819,11760,0.130152529866842,11022.3321213553,1434.58441062694
988,"Construction","Cargo_Van","Suburban",25,30,23,"21–30",0.872014114400372,0,0,NA,0,0.130366110102856,9800,0.130023445730411,9235.69678997172,1200.85712035342
989,"Construction","Delivery_Truck","Suburban",36,37,32,"31–40",0.513494227896444,0,0,NA,0,0.109343460888269,12740,0.0827188346080163,11398.7987894483,942.89535179443
990,"Logistics","Light_Truck","Suburban",42,36,50,"41–50",0.713751628063619,0,0,NA,0,0.118711170779541,9450,0.0976558774843986,8799.68098637508,859.340568307237
991,"Construction","Delivery_Truck","Urban",6,38,56,"51–60",0.907218937878497,0,0,NA,0,0.220780800722111,15288,0.19696975633717,15476.0746887331,3048.3186604956
992,"Construction","Cargo_Van","Suburban",19,35,45,"41–50",0.717729332158342,0,0,NA,0,0.101702246366837,9800,0.0901065386272758,8018.96000805052,722.560729715984
993,"Retail","Delivery_Truck","Urban",15,15,33,"31–40",0.503081986797042,0,0,NA,0,0.103006036796694,10920,0.0981204470483877,10291.7700695318,1009.83308014167
994,"Logistics","Light_Truck","Urban",16,39,56,"51–60",0.904118032078259,0,0,NA,0,0.181131006546558,11340,0.175580394731437,13440.8761606846,2359.95434182937
995,"Retail","Cargo_Van","Rural",12,10,37,"31–40",0.791324373101816,0,0,NA,0,0.0565005602394696,5600,0.0609511091319117,5235.75665653901,319.125175360842
996,"Professional","Light_Truck","Suburban",49,39,21,"21–30",0.509191138902679,0,0,NA,0,0.0445898680337076,5670,0.0481665459145326,5911.14896261141,284.719627915264
997,"Retail","Light_Truck","Suburban",30,37,27,"21–30",0.545959158916958,0,0,NA,0,0.0589635891630314,6300,0.0584936424189398,6496.88361309062,380.026386901592
998,"Logistics","Cargo_Van","Urban",42,33,51,"51–60",0.910845699603669,0,0,NA,0,0.252486427930137,12600,0.233003752155232,13899.8509144009,3238.71741745374
999,"Professional","Light_Truck","Urban",46,11,29,"21–30",0.863610496860929,0,0,NA,0,0.110991221056567,6804,0.147452321017961,7189.15764374047,1060.05798073355
1000,"Construction","Cargo_Van","Suburban",27,14,53,"51–60",0.856226999312639,0,0,NA,0,0.130232126595452,9800,0.123652458800306,9634.8088431945,1191.36780353193
1001,"Logistics","Light_Truck","Rural",4,29,47,"41–50",0.690100377309136,0,0,NA,0,0.0572148420819459,7560,0.0556624048522162,7105.9074799785,395.531898992955
1002,"Retail","Cargo_Van","Urban",2,16,26,"21–30",0.883087878348306,0,0,NA,0,0.121866127212066,8400,0.153173289415164,8387.65080501002,1284.76406426914
1003,"Construction","Light_Truck","Urban",17,7,48,"41–50",0.809839207446203,0,0,NA,0,0.152075655570285,10584,0.170248295165378,9306.39176850159,1584.39733272851
1004,"Healthcare","Box_Truck","Urban",23,37,41,"41–50",0.809347203350626,0,0,NA,0,0.172852282219593,13860,0.15996219281869,13299.2997430794,2127.38514985602
1005,"Professional","Light_Truck","Suburban",33,8,47,"41–50",0.950049212784506,0,0,NA,0,0.0736193134986714,5670,0.0797805064496329,5032.27550031667,401.477488009344
1006,"Retail","Light_Truck","Rural",43,16,52,"51–60",0.778120575239882,0,0,NA,0,0.0651987229993497,5040,0.065618614983413,5387.43292494337,353.515886850821
1007,"Professional","Delivery_Truck","Urban",43,14,37,"31–40",0.79181709967088,0,0,NA,0,0.14375043535975,9828,0.146263491672746,9316.5934449973,1362.67748776072
1008,"Logistics","Light_Truck","Suburban",32,39,51,"51–60",0.936894287122414,0,0,NA,0,0.144019389816457,9450,0.120696940870299,10805.0155217901,1304.13231953616
1009,"Construction","Light_Truck","Urban",10,13,47,"41–50",0.57241565361619,0,0,NA,0,0.100458947209641,10584,0.112562543231527,9365.21330242396,1054.17222722657
1010,"Logistics","Light_Truck","Suburban",1,3,69,"61–70",0.808526005595922,0,0,NA,0,0.0927055918016285,9450,0.0977986835320428,10425.2231551608,1019.5731001025
1011,"Retail","Delivery_Truck","Suburban",32,7,53,"51–60",0.665181539603509,0,0,NA,0,0.105497792181117,9100,0.0876517487057845,8931.05041255088,782.822186439602
1012,"Logistics","Light_Truck","Urban",34,27,60,"51–60",0.972620683372952,0,0,NA,0,0.227943383355285,11340,0.221724936103442,13254.0960022694,2938.76358921207
1013,"Construction","Box_Truck","Rural",43,29,67,"61–70",0.756032362463884,0,0,NA,0,0.128103635560605,11760,0.120978440360932,11409.3216939082,1380.28194410517
1014,"Retail","Delivery_Truck","Suburban",45,20,46,"41–50",0.829738041968085,0,0,NA,0,0.145619026365399,9100,0.112329761513462,7341.16658211355,824.631491399413
1015,"Construction","Cargo_Van","Suburban",35,23,61,"61–70",0.951813987223431,0,0,NA,0,0.154669772923808,9800,0.144220212911523,9440.4180115756,1361.49909560321
1016,"Professional","Box_Truck","Rural",19,39,36,"31–40",0.903766641044058,0,0,NA,0,0.0675782468174284,7560,0.0713040123398907,7340.85882790341,523.43268845022
1017,"Retail","Cargo_Van","Urban",23,7,35,"31–40",0.67098597844597,0,0,NA,0,0.113732123346592,8400,0.12693858317725,8044.4350652446,1021.14918964353
1018,"Retail","Box_Truck","Urban",36,5,64,"61–70",0.550383675843477,0,0,NA,0,0.145631520628184,12600,0.158742213104451,12789.3929725009,2030.21654471731
1019,"Retail","Delivery_Truck","Rural",8,20,53,"51–60",0.64555794862099,0,0,NA,0,0.0575708578580199,7280,0.0515237414746778,7269.95397815647,374.575229303339
1020,"Logistics","Light_Truck","Urban",40,23,36,"31–40",0.683521641185507,0,0,NA,0,0.167941267239279,11340,0.166859854883967,12154.0535921047,2028.02361863054
1021,"Retail","Cargo_Van","Urban",10,12,47,"41–50",0.655116000329144,0,0,NA,0,0.0982674000493717,8400,0.108258501628018,7205.34904605846,780.040291433159
1022,"Professional","Delivery_Truck","Rural",41,39,35,"31–40",0.835270420648158,0,0,NA,0,0.0697008107918268,6552,0.0620049717282713,6131.02165948406,380.153824661729
1023,"Retail","Light_Truck","Suburban",2,38,25,"21–30",0.757386239129119,0,0,NA,0,0.062711580599891,6300,0.0670658860621955,6564.75057034199,440.270813777289
1024,"Logistics","Light_Truck","Suburban",12,34,70,"61–70",0.615173483616672,1,10957.268509584,10957.268509584,17811.6723191074,0.0790620961144147,9450,0.0722401834373113,10594.7747958365,765.368474728229
1025,"Professional","Light_Truck","Urban",1,36,62,"61–70",0.714007842703722,0,0,NA,0,0.0614011044333066,6804,0.0770955147702876,7646.53210029957,589.513328480124
1026,"Logistics","Light_Truck","Suburban",17,16,39,"31–40",0.827220424311236,1,1588.02107038798,1588.02107038798,1919.70727960471,0.111525857605641,9450,0.105639684465874,9859.56971522253,1041.5618336854
1027,"Retail","Cargo_Van","Suburban",41,18,37,"31–40",0.750682811718434,0,0,NA,0,0.0983394483351149,7000,0.0920452913755095,6508.29540144881,599.057946584244
1028,"Retail","Cargo_Van","Suburban",25,25,26,"21–30",0.505987464799546,0,0,NA,0,0.0581885584519478,7000,0.0592100776355684,6765.45087788439,400.582871719159
1029,"Logistics","Light_Truck","Urban",26,22,63,"61–70",0.99370128987357,0,0,NA,0,0.217859070791882,11340,0.223745046276331,12942.0209248059,2895.71307072994
1030,"Retail","Box_Truck","Suburban",1,20,65,"61–70",0.627908358233981,0,0,NA,0,0.0799955248390092,10500,0.0812609092640758,10567.0475245068,858.687890078121
1031,"Construction","Cargo_Van","Urban",22,35,21,"21–30",0.995412234566174,0,0,NA,0,0.217398032029253,11760,0.240035258712676,11473.729755055,2754.09969015396
1032,"Retail","Cargo_Van","Rural",46,23,67,"61–70",0.903446938260458,0,0,NA,0,0.0860081485223956,5600,0.0844495455030592,5532.45992797369,467.213726431266
1033,"Logistics","Cargo_Van","Suburban",26,3,68,"61–70",0.800663975765929,0,0,NA,0,0.130027829664387,10500,0.124216825952153,10826.7246153747,1344.86136717989
1034,"Construction","Delivery_Truck","Rural",5,33,55,"51–60",0.841204386320896,0,0,NA,0,0.094538754956674,10192,0.0816471017607607,9986.08978467826,815.335288841719
1035,"Retail","Box_Truck","Rural",41,28,46,"41–50",0.5808228981914,0,0,NA,0,0.0745660436698119,8400,0.0681573239571584,7028.45211422476,479.040487666592
1036,"Retail","Cargo_Van","Rural",31,36,21,"21–30",0.941464185831137,0,0,NA,0,0.0797420165398973,5600,0.0820974173666625,5442.903938557,446.848356330365
1037,"Construction","Delivery_Truck","Rural",50,1,24,"21–30",0.514345751143992,0,0,NA,0,0.0851859433044679,10192,0.0828043414338359,9130.44727752577,756.040673811881
1038,"Retail","Cargo_Van","Suburban",37,39,49,"41–50",0.763839423889294,0,0,NA,0,0.0970076068339404,7000,0.0823804389145124,5871.38502841192,483.687275676671
1039,"Logistics","Delivery_Truck","Suburban",32,24,26,"21–30",0.898145130602643,0,0,NA,0,0.199424144799011,13650,0.162693959058437,13490.2292792006,2194.77881003919
1040,"Logistics","Cargo_Van","Rural",17,30,60,"51–60",0.547057153657079,0,0,NA,0,0.0573644131324813,8400,0.0529309928749016,9055.92492568351,479.339097716998
1041,"Professional","Cargo_Van","Urban",50,6,35,"31–40",0.71674483991228,1,6402.8503889584,6402.8503889584,8933.23541714234,0.105361491467105,7560,0.127564795875747,7284.73596553615,929.275856452331
1042,"Professional","Box_Truck","Suburban",24,40,46,"41–50",0.869072223897092,0,0,NA,0,0.0970927488537831,9450,0.0921917634486826,8141.4424592278,750.57393733219
1043,"Retail","Delivery_Truck","Suburban",7,32,44,"41–50",0.502728953841142,0,0,NA,0,0.0633941210793681,9100,0.0507203946175886,7496.63664586051,380.232368982721
1044,"Retail","Light_Truck","Suburban",1,34,34,"31–40",0.918925230391324,0,0,NA,0,0.0752599763690494,6300,0.075343454139517,6364.99482477874,479.56069567898
1045,"Construction","Cargo_Van","Urban",2,9,26,"21–30",0.654049547039904,0,0,NA,0,0.117336488738959,11760,0.150444297470382,11362.066286841,1709.3580803357
1046,"Construction","Cargo_Van","Rural",6,25,25,"21–30",0.953161112731323,0,0,NA,0,0.0832681548082083,7840,0.0945046108697862,7418.37685903112,701.070818348163
1047,"Logistics","Cargo_Van","Suburban",7,28,27,"21–30",0.927501731202938,1,9491.02702212868,9491.02702212868,10232.8941314418,0.125954735097359,10500,0.125578479088833,10749.0531487198,1349.84974606127
1048,"Construction","Cargo_Van","Urban",7,3,27,"21–30",0.787816335214302,1,15482.3851763333,15482.3851763333,19652.277420881,0.149015459805785,11760,0.191153891776934,11298.5670637222,2159.76506573318
1049,"Healthcare","Cargo_Van","Rural",16,19,31,"31–40",0.597918769926764,0,0,NA,0,0.0399290154557093,6160,0.0397746082902776,6362.15133252502,253.05207713465
1050,"Healthcare","Cargo_Van","Suburban",11,38,41,"41–50",0.984079240006395,0,0,NA,0,0.0894528029165813,7700,0.0775379618944865,7163.15509830327,555.416447056536
1051,"Professional","Light_Truck","Urban",33,40,58,"51–60",0.580505874822848,0,0,NA,0,0.0674751003600337,6804,0.0747572768116849,7760.7585224848,580.173173134039
1052,"Professional","Light_Truck","Suburban",21,34,45,"41–50",0.519534542574547,0,0,NA,0,0.0363310505622381,5670,0.0369263311256993,5138.66103484654,189.751898915472
1053,"Healthcare","Light_Truck","Rural",10,25,24,"21–30",0.780510273645632,0,0,NA,0,0.0442549325157073,5544,0.0489841958055091,6287.09814804693,307.968446732385
1054,"Retail","Cargo_Van","Rural",30,31,53,"51–60",0.928565573412925,0,0,NA,0,0.0779995081666857,5600,0.0741042015159707,5724.45275216598,424.206000315161
1055,"Retail","Light_Truck","Urban",20,3,24,"21–30",0.812038212781772,0,0,NA,0,0.120587674598093,7560,0.152874875141235,7890.2649698568,1206.22327209812
1056,"Logistics","Delivery_Truck","Urban",43,17,37,"31–40",0.574762022937648,0,0,NA,0,0.208690342908431,16380,0.177008512172482,16081.5858666965,2846.57758763797
1057,"Professional","Light_Truck","Urban",34,19,32,"31–40",0.504547631833702,0,0,NA,0,0.0591228914982732,6804,0.0712076340432183,7051.42562809298,502.115335608216
1058,"Construction","Cargo_Van","Urban",2,4,68,"61–70",0.867433455772698,0,0,NA,0,0.155617561965622,11760,0.188384014857301,11669.4438448046,2198.33668263612
1059,"Logistics","Cargo_Van","Suburban",18,21,42,"41–50",0.68586185539607,0,0,NA,0,0.103702312535886,10500,0.0911696934446569,9206.45255454808,839.349457110927
1060,"Professional","Cargo_Van","Urban",17,29,59,"51–60",0.719964950811118,0,0,NA,0,0.0808880622236291,7560,0.0937720769842162,8117.80554606918,761.223486608897
1061,"Professional","Delivery_Truck","Rural",6,36,54,"51–60",0.601379132596776,0,0,NA,0,0.036775536716558,6552,0.0351490154710593,6723.39857364999,236.320840483322
1062,"Construction","Light_Truck","Urban",44,4,69,"61–70",0.754718193900771,0,0,NA,0,0.177487077659644,10584,0.200025883840568,10977.6230350448,2195.80875005342
1063,"Logistics","Light_Truck","Urban",8,36,23,"21–30",0.708515370730311,0,0,NA,0,0.131231216966668,11340,0.14538507535698,12754.038965404,1854.24691609112
1064,"Logistics","Light_Truck","Rural",8,11,46,"41–50",0.793251043767668,0,0,NA,0,0.0685654472191022,7560,0.0697738791170368,7014.24367322335,489.410990152927
1065,"Construction","Cargo_Van","Urban",35,6,24,"21–30",0.950496652745642,0,0,NA,0,0.23168355910675,11760,0.275354247783959,11210.6004143951,3086.88644431231
1066,"Professional","Light_Truck","Urban",33,6,68,"61–70",0.77169501723256,0,0,NA,0,0.0896979703280266,6804,0.114042563315244,7417.13854659601,845.86949231811
1067,"Retail","Light_Truck","Suburban",46,11,44,"41–50",0.850063878460787,0,0,NA,0,0.1040478187236,6300,0.0984907618473449,5487.28653274191,540.447031084426
1068,"Construction","Cargo_Van","Rural",20,39,23,"21–30",0.785061465692706,0,0,NA,0,0.0785846527158399,7840,0.081585977433361,7449.16201541408,607.747164087023
1069,"Healthcare","Delivery_Truck","Rural",3,4,22,"21–30",0.822256740182638,0,0,NA,0,0.062628829129491,8008,0.0640071392584108,8267.51504934018,529.179987084124
1070,"Retail","Light_Truck","Rural",50,14,27,"21–30",0.890457642031834,0,0,NA,0,0.0785383640272077,5040,0.0874241663517805,5088.78100894821,444.882437454069
1071,"Professional","Light_Truck","Rural",13,34,44,"41–50",0.769360920065083,0,0,NA,0,0.0349466810721162,4536,0.0384911223733346,4125.00380487848,158.776026244048
1072,"Professional","Light_Truck","Rural",5,5,53,"51–60",0.81378716987092,0,0,NA,0,0.0340936134817422,4536,0.0432169390028122,4958.28223612573,214.281780957373
1073,"Healthcare","Box_Truck","Suburban",37,31,24,"21–30",0.833264713874087,0,0,NA,0,0.133339019514131,11550,0.123405387185495,12339.7997664861,1522.7977679747
1074,"Professional","Delivery_Truck","Urban",13,32,58,"51–60",0.809075137367472,0,0,NA,0,0.11375191893818,9828,0.11345799692459,10337.8464085299,1172.91134602587
1075,"Retail","Cargo_Van","Rural",13,28,26,"21–30",0.543162785936147,0,0,NA,0,0.0391620368659962,5600,0.0431262491745561,5448.97602030711,234.993897597946
1076,"Retail","Cargo_Van","Urban",44,27,64,"61–70",0.723185317823663,0,0,NA,0,0.145360248882556,8400,0.148704812914301,8577.43731195524,1275.50621075845
1077,"Logistics","Box_Truck","Suburban",10,9,49,"41–50",0.904958387254737,0,0,NA,0,0.177371843901929,15750,0.163207776269095,13815.9680059604,2254.87341525776
1078,"Construction","Box_Truck","Suburban",37,23,63,"61–70",0.812692829058506,0,0,NA,0,0.187845820508583,14700,0.171631765467801,14227.3564121458,2441.86629895622
1079,"Logistics","Cargo_Van","Suburban",35,5,67,"61–70",0.64775214844849,0,0,NA,0,0.113356625978486,10500,0.106019712019877,10806.7636358846,1145.72996854336
1080,"Logistics","Light_Truck","Urban",37,36,35,"31–40",0.975447405595332,0,0,NA,0,0.234136640765048,11340,0.223512448934644,12269.0331702811,2742.28164994991
1081,"Logistics","Cargo_Van","Suburban",45,6,68,"61–70",0.990258072968572,0,0,NA,0,0.18715877579106,10500,0.172712322300912,10776.1432848373,1861.17273217163
1082,"Construction","Delivery_Truck","Suburban",29,31,45,"41–50",0.766131952870637,0,0,NA,0,0.154076797041814,12740,0.116401850327787,10116.6122449671,1177.59238436292
1083,"Logistics","Delivery_Truck","Rural",34,20,41,"41–50",0.998133080312982,0,0,NA,0,0.157681071495524,10920,0.122883978587093,9296.21168317418,1142.35547741626
1084,"Logistics","Cargo_Van","Urban",29,16,37,"31–40",0.702448111143894,0,0,NA,0,0.175541782974859,12600,0.176957584413714,12723.842655328,2251.58046074703
1085,"Professional","Delivery_Truck","Urban",12,11,52,"51–60",0.625521911657415,0,0,NA,0,0.0870914157600619,9828,0.0934406775875927,10202.541467137,953.33238780479
1086,"Logistics","Light_Truck","Urban",12,17,49,"41–50",0.589910682989284,0,0,NA,0,0.113722981466674,11340,0.118027745216968,10866.0643946037,1282.49707987746
1087,"Construction","Light_Truck","Urban",7,31,65,"61–70",0.644041790859774,0,0,NA,0,0.109638454267014,10584,0.12182459148017,11314.9706188458,1378.44167325102
1088,"Construction","Cargo_Van","Suburban",10,38,24,"21–30",0.940264587290585,0,0,NA,0,0.122234396347776,9800,0.123487233274489,9332.00362604261,1152.3833086875
1089,"Professional","Delivery_Truck","Urban",38,20,61,"61–70",0.807935985387303,0,0,NA,0,0.14116257536687,9828,0.142825936593845,9934.2473110849,1418.86817656059
1090,"Retail","Cargo_Van","Suburban",4,6,30,"21–30",0.937648149672896,0,0,NA,0,0.0881389260692522,7000,0.101570453985945,6732.21964995232,683.794606178756
1091,"Professional","Delivery_Truck","Suburban",30,5,52,"51–60",0.523420450859703,0,0,NA,0,0.0571575132338796,8190,0.0536264759236093,8164.42906944522,437.82955892262
1092,"Construction","Cargo_Van","Suburban",11,27,26,"21–30",0.70225960877724,0,0,NA,0,0.0922066866324516,9800,0.0963102020697067,9262.90949676718,892.112685387053
1093,"Construction","Cargo_Van","Suburban",33,33,21,"21–30",0.854958904907107,0,0,NA,0,0.136707928894646,9800,0.133150088934705,9227.81940843619,1228.68497490668
1094,"Construction","Cargo_Van","Urban",42,33,62,"61–70",0.716205095290206,0,0,NA,0,0.184351191527699,11760,0.1845445872581,11724.9912589737,2163.78367249214
1095,"Professional","Light_Truck","Suburban",28,11,69,"61–70",0.826367384404875,0,0,NA,0,0.0614321513566584,5670,0.0692362408711184,6025.70168965507,417.196933602464
1096,"Professional","Delivery_Truck","Urban",47,34,56,"51–60",0.532016969053075,0,0,NA,0,0.0994898332977703,9828,0.0930305443604684,10229.3666272966,951.643545800214
1097,"Healthcare","Cargo_Van","Rural",32,25,41,"41–50",0.919615786173381,0,0,NA,0,0.0706816693252861,6160,0.064656416863008,5644.92861547673,364.980857724186
1098,"Retail","Cargo_Van","Rural",34,3,44,"41–50",0.978890830068849,0,0,NA,0,0.0849677240499761,5600,0.0866198244491438,4597.17601117192,398.206579049527
1099,"Logistics","Delivery_Truck","Urban",2,11,47,"41–50",0.966930213617161,0,0,NA,0,0.242854192452086,16380,0.223740317498672,14442.6054135837,3231.39312074325
1100,"Construction","Light_Truck","Urban",5,31,56,"51–60",0.729686770238914,0,0,NA,0,0.121657026768083,10584,0.132896915928713,11590.8448381647,1540.38753200034
1101,"Professional","Delivery_Truck","Rural",36,5,23,"21–30",0.720059536281042,0,0,NA,0,0.057793418500989,6552,0.0629336463239943,6183.48116737554,389.149016838692
1102,"Professional","Light_Truck","Urban",25,13,50,"41–50",0.622157749603502,0,0,NA,0,0.0676129934381606,6804,0.0817153922994373,6262.60958066623,511.751598702355
1103,"Construction","Cargo_Van","Rural",10,26,52,"51–60",0.820374771603383,0,0,NA,0,0.0746541042159079,7840,0.07544890492685,7818.69354359985,589.911865823241
1104,"Professional","Light_Truck","Suburban",11,11,49,"41–50",0.778608762542717,0,0,NA,0,0.0495428755605931,5670,0.0558779667695846,5080.77194546957,283.903205932786
1105,"Healthcare","Light_Truck","Suburban",46,17,53,"51–60",0.74645299767144,0,0,NA,0,0.0822292622234859,6930,0.0746852400983121,8138.70862786595,607.841407962373
